__time,/odrive_axis0/odrive_status/active_errors,/odrive_axis0/odrive_status/bus_current,/odrive_axis0/odrive_status/bus_voltage,/odrive_axis0/odrive_status/disarm_reason,/odrive_axis0/odrive_status/fet_temperature,/odrive_axis0/odrive_status/motor_temperature,/odrive_axis1/odrive_status/active_errors,/odrive_axis1/odrive_status/bus_current,/odrive_axis1/odrive_status/bus_voltage,/odrive_axis1/odrive_status/disarm_reason,/odrive_axis1/odrive_status/fet_temperature,/odrive_axis1/odrive_status/motor_temperature,/odrive_axis2/odrive_status/active_errors,/odrive_axis2/odrive_status/bus_current,/odrive_axis2/odrive_status/bus_voltage,/odrive_axis2/odrive_status/disarm_reason,/odrive_axis2/odrive_status/fet_temperature,/odrive_axis2/odrive_status/motor_temperature,/odrive_axis3/odrive_status/active_errors,/odrive_axis3/odrive_status/bus_current,/odrive_axis3/odrive_status/bus_voltage,/odrive_axis3/odrive_status/disarm_reason,/odrive_axis3/odrive_status/fet_temperature,/odrive_axis3/odrive_status/motor_temperature,/odrive_axis4/odrive_status/active_errors,/odrive_axis4/odrive_status/bus_current,/odrive_axis4/odrive_status/bus_voltage,/odrive_axis4/odrive_status/disarm_reason,/odrive_axis4/odrive_status/fet_temperature,/odrive_axis4/odrive_status/motor_temperature,/odrive_axis5/odrive_status/active_errors,/odrive_axis5/odrive_status/bus_current,/odrive_axis5/odrive_status/bus_voltage,/odrive_axis5/odrive_status/disarm_reason,/odrive_axis5/odrive_status/fet_temperature,/odrive_axis5/odrive_status/motor_temperature
1766097879.251381,,,,,,,,,,,,,,,,,,,0.000000000,0.005628685,25.879711151,0.000000000,24.319671631,24.176971436,,,,,,,,,,,,
1766097879.256514,,,,,,,0.000000000,0.000484683,25.852298737,0.000000000,24.905181885,25.926208496,,,,,,,,,,,,,,,,,,,,,,,,
1766097879.257875,0.000000000,0.018604150,25.900270462,0.000000000,24.104766846,22.630035400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097879.264341,,,,,,,,,,,,,0.000000000,0.064683609,25.872858047,0.000000000,24.849365234,22.331970215,,,,,,,,,,,,,,,,,,
1766097879.269014,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.004717620,25.875143051,0.000000000,24.104278564,25.655578613,,,,,,
1766097879.272946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.017791053,25.904838562,0.000000000,24.198913574,22.353912354
1766097879.349673,,,,,,,,,,,,,,,,,,,0.000000000,0.004239086,25.872858047,0.000000000,24.317474365,24.176971436,,,,,,,,,,,,
1766097879.356629,,,,,,,0.000000000,0.000000000,25.831739426,0.000000000,24.903900146,25.927368164,,,,,,,,,,,,,,,,,,,,,,,,
1766097879.358047,0.000000000,0.023236752,25.897985458,0.000000000,24.105041504,22.631072998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097879.361254,,,,,,,,,,,,,0.000000000,0.065629296,25.870573044,0.000000000,24.848205566,22.331970215,,,,,,,,,,,,,,,,,,
1766097879.363613,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.003532785,25.863719940,0.000000000,24.104309082,25.653411865,,,,,,
1766097879.365842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.026943199,25.904838562,0.000000000,24.197784424,22.353912354
1766097879.449758,,,,,,,,,,,,,,,,,,,0.000000000,0.003387579,25.886564255,0.000000000,24.317657471,24.179748535,,,,,,,,,,,,
1766097879.456720,,,,,,,0.000000000,0.000000000,25.916261673,0.000000000,24.904907227,25.927368164,,,,,,,,,,,,,,,,,,,,,,,,
1766097879.458005,0.000000000,0.021611005,25.934535980,0.000000000,24.103088379,22.633911133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097879.461689,,,,,,,,,,,,,0.000000000,0.074337110,25.877426147,0.000000000,24.848602295,22.331970215,,,,,,,,,,,,,,,,,,
1766097879.463878,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.002361004,25.850013733,0.000000000,24.103424072,25.653411865,,,,,,
1766097879.465952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.015127532,25.913976669,0.000000000,24.197906494,22.362701416
1766097879.549621,,,,,,,,,,,,,,,,,,,0.000000000,0.001299083,25.895702362,0.000000000,24.318237305,24.179901123,,,,,,,,,,,,
1766097879.556541,,,,,,,0.000000000,0.000511572,25.836307526,0.000000000,24.905364990,25.927368164,,,,,,,,,,,,,,,,,,,,,,,,
1766097879.557888,0.000000000,0.022401001,25.936820984,0.000000000,24.101104736,22.635742188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097879.561194,,,,,,,,,,,,,0.000000000,0.067704551,25.863719940,0.000000000,24.848632813,22.331970215,,,,,,,,,,,,,,,,,,
1766097879.563478,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.006197937,25.866004944,0.000000000,24.103088379,25.650970459,,,,,,
1766097879.565816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.021239374,25.902555466,0.000000000,24.198608398,22.366516113
1766097879.649880,,,,,,,,,,,,,,,,,,,0.000000000,0.006730924,25.872858047,0.000000000,24.316101074,24.179901123,,,,,,,,,,,,
1766097879.656831,,,,,,,0.000000000,0.000000000,25.909408569,0.000000000,24.905700684,25.927368164,,,,,,,,,,,,,,,,,,,,,,,,
1766097879.658139,0.000000000,0.027356246,25.891132355,0.000000000,24.103179932,22.635772705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097879.665244,,,,,,,,,,,,,0.000000000,0.069204718,25.868289948,0.000000000,24.849884033,22.331970215,,,,,,,,,,,,,,,,,,
1766097879.669011,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.009619864,25.818033218,0.000000000,24.103881836,25.649658203,,,,,,
1766097879.671996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.015709624,25.907123566,0.000000000,24.198822021,22.367889404
1766097879.751320,,,,,,,,,,,,,,,,,,,0.000000000,0.005186477,25.868289948,0.000000000,24.316650391,24.179901123,,,,,,,,,,,,
1766097879.756616,,,,,,,0.000000000,0.000000000,25.866004944,0.000000000,24.906097412,25.927368164,,,,,,,,,,,,,,,,,,,,,,,,
1766097879.757848,0.000000000,0.015632940,25.907123566,0.000000000,24.102416992,22.635772705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097879.765339,,,,,,,,,,,,,0.000000000,0.059330259,25.879711151,0.000000000,24.850158691,22.331970215,,,,,,,,,,,,,,,,,,
1766097879.769491,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.008233901,25.881996155,0.000000000,24.103149414,25.648559570,,,,,,
1766097879.772776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.027443901,25.920829773,0.000000000,24.198028564,22.367889404
1766097879.849714,,,,,,,,,,,,,,,,,,,0.000000000,0.003531924,25.859151840,0.000000000,24.314636230,24.179901123,,,,,,,,,,,,
1766097879.856478,,,,,,,0.000000000,0.000297446,25.888849258,0.000000000,24.904235840,25.927368164,,,,,,,,,,,,,,,,,,,,,,,,
1766097879.857899,0.000000000,0.021146752,25.927682877,0.000000000,24.102966309,22.635772705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097879.861156,,,,,,,,,,,,,0.000000000,0.070693456,25.872858047,0.000000000,24.850982666,22.331970215,,,,,,,,,,,,,,,,,,
1766097879.863534,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.002729694,25.872858047,0.000000000,24.101104736,25.648376465,,,,,,
1766097879.865817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.018954357,25.907123566,0.000000000,24.198425293,22.367889404
1766097879.949793,,,,,,,,,,,,,,,,,,,0.000000000,0.004898042,25.850013733,0.000000000,24.315032959,24.179901123,,,,,,,,,,,,
1766097879.956463,,,,,,,0.000000000,0.000453787,25.854583740,0.000000000,24.904418945,25.927368164,,,,,,,,,,,,,,,,,,,,,,,,
1766097879.957823,0.000000000,0.022272665,25.950527191,0.000000000,24.103057861,22.635772705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097879.961123,,,,,,,,,,,,,0.000000000,0.056346692,25.893417358,0.000000000,24.850860596,22.331970215,,,,,,,,,,,,,,,,,,
1766097879.963647,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.004280964,25.872858047,0.000000000,24.102966309,25.648376465,,,,,,
1766097879.965840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.014880640,25.911691666,0.000000000,24.197509766,22.367889404
1766097880.049530,,,,,,,,,,,,,,,,,,,0.000000000,0.005306341,25.845445633,0.000000000,24.317108154,24.179901123,,,,,,,,,,,,
1766097880.056582,,,,,,,0.000000000,0.000543101,25.875143051,0.000000000,24.905334473,25.929718018,,,,,,,,,,,,,,,,,,,,,,,,
1766097880.057914,0.000000000,0.020407338,25.902555466,0.000000000,24.103118896,22.635772705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097880.061130,,,,,,,,,,,,,0.000000000,0.062096775,25.856866837,0.000000000,24.851013184,22.352233887,,,,,,,,,,,,,,,,,,
1766097880.063520,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.005582712,25.875143051,0.000000000,24.101196289,25.648376465,,,,,,
1766097880.065830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.020602643,25.929967880,0.000000000,24.197723389,22.367889404
1766097880.156725,,,,,,,0.000000000,0.000000000,25.879711151,0.000000000,24.904235840,25.929718018,,,,,,,,,,,,,,,,,,,,,,,,
1766097880.157888,0.000000000,0.020476891,25.895702362,0.000000000,24.103576660,22.635772705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097880.159619,,,,,,,,,,,,,,,,,,,0.000000000,0.007213792,25.884279251,0.000000000,24.315093994,24.179901123,,,,,,,,,,,,
1766097880.160991,,,,,,,,,,,,,0.000000000,0.052261960,25.881996155,0.000000000,24.850921631,22.362335205,,,,,,,,,,,,,,,,,,
1766097880.167833,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.009178692,25.875143051,0.000000000,24.101013184,25.648376465,,,,,,
1766097880.169626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.021313637,25.911691666,0.000000000,24.197296143,22.367889404
1766097880.250025,,,,,,,,,,,,,,,,,,,0.000000000,0.004805435,25.870573044,0.000000000,24.315002441,24.179901123,,,,,,,,,,,,
1766097880.254608,,,,,,,0.000000000,0.000785528,25.852298737,0.000000000,24.904632568,25.929718018,,,,,,,,,,,,,,,,,,,,,,,,
1766097880.257851,0.000000000,0.018187735,25.886564255,0.000000000,24.103393555,22.635772705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097880.260126,,,,,,,,,,,,,0.000000000,0.065182008,25.879711151,0.000000000,24.852416992,22.367340088,,,,,,,,,,,,,,,,,,
1766097880.267181,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.002706858,25.875143051,0.000000000,24.101776123,25.648376465,,,,,,
1766097880.271951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.030394234,25.932250977,0.000000000,24.197845459,22.367889404
1766097880.348555,,,,,,,,,,,,,,,,,,,0.000000000,0.005515726,25.872858047,0.000000000,24.314453125,24.179901123,,,,,,,,,,,,
1766097880.354508,,,,,,,0.000000000,0.000160868,25.861436844,0.000000000,24.905700684,25.929718018,,,,,,,,,,,,,,,,,,,,,,,,
1766097880.357811,0.000000000,0.014767912,25.881996155,0.000000000,24.101226807,22.636322021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097880.359214,,,,,,,,,,,,,0.000000000,0.060114529,25.856866837,0.000000000,24.851898193,22.367340088,,,,,,,,,,,,,,,,,,
1766097880.363261,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.005487480,25.866004944,0.000000000,24.101104736,25.648376465,,,,,,
1766097880.364882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.023135355,25.920829773,0.000000000,24.197723389,22.367889404
1766097880.448647,,,,,,,,,,,,,,,,,,,0.000000000,0.005032643,25.879711151,0.000000000,24.313720703,24.179901123,,,,,,,,,,,,
1766097880.454490,,,,,,,0.000000000,0.000340658,25.884279251,0.000000000,24.904754639,25.929718018,,,,,,,,,,,,,,,,,,,,,,,,
1766097880.456834,0.000000000,0.018615808,25.886564255,0.000000000,24.102416992,22.637390137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097880.460184,,,,,,,,,,,,,0.000000000,0.065581858,25.875143051,0.000000000,24.853271484,22.367340088,,,,,,,,,,,,,,,,,,
1766097880.462478,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.004346947,25.861436844,0.000000000,24.101287842,25.648376465,,,,,,
1766097880.464913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.018316200,25.936820984,0.000000000,24.194671631,22.367950439
1766097880.548616,,,,,,,,,,,,,,,,,,,0.000000000,0.006222937,25.897985458,0.000000000,24.313262939,24.179901123,,,,,,,,,,,,
1766097880.554484,,,,,,,0.000000000,0.000238698,25.840875626,0.000000000,24.904663086,25.929718018,,,,,,,,,,,,,,,,,,,,,,,,
1766097880.557020,0.000000000,0.024650481,25.895702362,0.000000000,24.103546143,22.638946533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097880.560233,,,,,,,,,,,,,0.000000000,0.065566972,25.863719940,0.000000000,24.852111816,22.367340088,,,,,,,,,,,,,,,,,,
1766097880.562433,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.003438021,25.859151840,0.000000000,24.098602295,25.648376465,,,,,,
1766097880.564820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.026229411,25.932250977,0.000000000,24.197296143,22.370971680
1766097880.648533,,,,,,,,,,,,,,,,,,,0.000000000,0.007802927,25.881996155,0.000000000,24.312347412,24.179901123,,,,,,,,,,,,
1766097880.654523,,,,,,,0.000000000,0.000198892,25.875143051,0.000000000,24.904632568,25.929718018,,,,,,,,,,,,,,,,,,,,,,,,
1766097880.657918,0.000000000,0.019214114,25.879711151,0.000000000,24.100677490,22.638946533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097880.664134,,,,,,,,,,,,,0.000000000,0.067286208,25.847730637,0.000000000,24.852905273,22.367340088,,,,,,,,,,,,,,,,,,
1766097880.667451,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.004804501,25.859151840,0.000000000,24.100708008,25.648376465,,,,,,
1766097880.670902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.019004155,25.943674088,0.000000000,24.198181152,22.376464844
1766097880.750072,,,,,,,,,,,,,,,,,,,0.000000000,0.006144425,25.891132355,0.000000000,24.312530518,24.179901123,,,,,,,,,,,,
1766097880.755425,,,,,,,0.000000000,0.000005292,25.856866837,0.000000000,24.904663086,25.929718018,,,,,,,,,,,,,,,,,,,,,,,,
1766097880.756835,0.000000000,0.013521019,25.888849258,0.000000000,24.102081299,22.638946533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097880.763829,,,,,,,,,,,,,0.000000000,0.072880432,25.884279251,0.000000000,24.850982666,22.371887207,,,,,,,,,,,,,,,,,,
1766097880.767506,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.005806005,25.838592529,0.000000000,24.098785400,25.648376465,,,,,,
1766097880.771871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.025487028,25.920829773,0.000000000,24.198486328,22.376708984
1766097880.848945,,,,,,,,,,,,,,,,,,,0.000000000,0.004837696,25.868289948,0.000000000,24.311553955,24.179901123,,,,,,,,,,,,
1766097880.854479,,,,,,,0.000000000,0.000402202,25.866004944,0.000000000,24.906311035,25.929718018,,,,,,,,,,,,,,,,,,,,,,,,
1766097880.856930,0.000000000,0.022401128,25.907123566,0.000000000,24.100402832,22.638946533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097880.860153,,,,,,,,,,,,,0.000000000,0.055046249,25.856866837,0.000000000,24.854797363,22.371887207,,,,,,,,,,,,,,,,,,
1766097880.862597,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.004963157,25.866004944,0.000000000,24.101348877,25.648376465,,,,,,
1766097880.864909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.020832133,25.936820984,0.000000000,24.196594238,22.376708984
1766097880.948526,,,,,,,,,,,,,,,,,,,0.000000000,0.007839777,25.861436844,0.000000000,24.312530518,24.179901123,,,,,,,,,,,,
1766097880.954498,,,,,,,0.000000000,0.000033859,25.856866837,0.000000000,24.903381348,25.929718018,,,,,,,,,,,,,,,,,,,,,,,,
1766097880.956867,0.000000000,0.016437201,25.911691666,0.000000000,24.102111816,22.638977051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097880.960178,,,,,,,,,,,,,0.000000000,0.064406797,25.877426147,0.000000000,24.852783203,22.374023438,,,,,,,,,,,,,,,,,,
1766097880.962780,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.006783958,25.831739426,0.000000000,24.098327637,25.648376465,,,,,,
1766097880.964864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.022562731,25.929967880,0.000000000,24.198059082,22.376708984
1766097881.048471,,,,,,,,,,,,,,,,,,,0.000000000,0.002982339,25.879711151,0.000000000,24.312194824,24.179901123,,,,,,,,,,,,
1766097881.054590,,,,,,,0.000000000,0.000542282,25.879711151,0.000000000,24.904052734,25.931091309,,,,,,,,,,,,,,,,,,,,,,,,
1766097881.056928,0.000000000,0.018820073,25.891132355,0.000000000,24.101379395,22.638977051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097881.060182,,,,,,,,,,,,,0.000000000,0.068563700,25.875143051,0.000000000,24.853912354,22.374267578,,,,,,,,,,,,,,,,,,
1766097881.062605,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.006103408,25.861436844,0.000000000,24.098999023,25.648376465,,,,,,
1766097881.065077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.027121481,25.934535980,0.000000000,24.195861816,22.376708984
1766097881.148653,,,,,,,,,,,,,,,,,,,0.000000000,0.004625035,25.877426147,0.000000000,24.313018799,24.179901123,,,,,,,,,,,,
1766097881.154637,,,,,,,0.000000000,-0.000000000,25.891132355,0.000000000,24.905120850,25.932861328,,,,,,,,,,,,,,,,,,,,,,,,
1766097881.157092,0.000000000,0.017034071,25.881996155,0.000000000,24.100708008,22.639556885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097881.160162,,,,,,,,,,,,,0.000000000,0.055250574,25.884279251,0.000000000,24.853332520,22.376953125,,,,,,,,,,,,,,,,,,
1766097881.162749,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.007020130,25.806610107,0.000000000,24.098236084,25.648376465,,,,,,
1766097881.164842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.023537859,25.920829773,0.000000000,24.198242188,22.376708984
1766097881.256465,,,,,,,0.000000000,0.000166849,25.888849258,0.000000000,24.904327393,25.932861328,,,,,,,,,,,,,,,,,,,,,,,,
1766097881.256846,0.000000000,0.022031428,25.886564255,0.000000000,24.101440430,22.639617920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097881.259671,,,,,,,,,,,,,,,,,,,0.000000000,0.007569823,25.888849258,0.000000000,24.313537598,24.179901123,,,,,,,,,,,,
1766097881.262057,,,,,,,,,,,,,0.000000000,0.062428765,25.888849258,0.000000000,24.853179932,22.382049561,,,,,,,,,,,,,,,,,,
1766097881.265348,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.002972816,25.872858047,0.000000000,24.098022461,25.648376465,,,,,,
1766097881.269147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.020387581,25.950527191,0.000000000,24.196716309,22.376708984
1766097881.348625,,,,,,,,,,,,,,,,,,,0.000000000,0.002106288,25.877426147,0.000000000,24.311614990,24.179901123,,,,,,,,,,,,
1766097881.355449,,,,,,,0.000000000,0.000011400,25.907123566,0.000000000,24.904541016,25.932861328,,,,,,,,,,,,,,,,,,,,,,,,
1766097881.356788,0.000000000,0.019338030,25.888849258,0.000000000,24.100463867,22.641601563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097881.363258,,,,,,,,,,,,,0.000000000,0.064815417,25.872858047,0.000000000,24.854919434,22.382446289,,,,,,,,,,,,,,,,,,
1766097881.365480,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.007779623,25.843160629,0.000000000,24.098846436,25.648376465,,,,,,
1766097881.370804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.024939625,25.918544769,0.000000000,24.196472168,22.376708984
1766097881.448582,,,,,,,,,,,,,,,,,,,0.000000000,0.003122155,26.485071182,0.000000000,24.310607910,24.179901123,,,,,,,,,,,,
1766097881.453531,,,,,,,0.000000000,0.000331219,26.503345490,0.000000000,24.904846191,25.932861328,,,,,,,,,,,,,,,,,,,,,,,,
1766097881.456883,0.000000000,0.013475379,26.503345490,0.000000000,24.101013184,22.642517090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097881.458147,,,,,,,,,,,,,0.000000000,0.068515122,26.473649979,0.000000000,24.855590820,22.385498047,,,,,,,,,,,,,,,,,,
1766097881.461954,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.005196444,26.469079971,0.000000000,24.099243164,25.648376465,,,,,,
1766097881.463814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.023721222,26.528474808,0.000000000,24.195861816,22.376708984
1766097881.547703,,,,,,,,,,,,,,,,,,,0.000000000,0.003063568,25.989360809,0.000000000,24.311218262,24.179901123,,,,,,,,,,,,
1766097881.553717,,,,,,,0.000000000,0.000000000,25.950527191,0.000000000,24.905334473,25.932861328,,,,,,,,,,,,,,,,,,,,,,,,
1766097881.556810,0.000000000,0.025048105,25.959663391,0.000000000,24.103454590,22.642517090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097881.558113,,,,,,,,,,,,,0.000000000,0.069694743,25.948242188,0.000000000,24.854522705,22.387786865,,,,,,,,,,,,,,,,,,
1766097881.561983,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.004034522,25.952810287,0.000000000,24.097747803,25.648376465,,,,,,
1766097881.563779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.023727302,25.991645813,0.000000000,24.199462891,22.376708984
1766097881.647653,,,,,,,,,,,,,,,,,,,0.000000000,0.003900347,25.879711151,0.000000000,24.309570313,24.179901123,,,,,,,,,,,,
1766097881.653603,,,,,,,0.000000000,0.000000000,25.868289948,0.000000000,24.904998779,25.932861328,,,,,,,,,,,,,,,,,,,,,,,,
1766097881.656887,0.000000000,0.023936981,25.891132355,0.000000000,24.102081299,22.642517090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097881.658180,,,,,,,,,,,,,0.000000000,0.067198448,25.866004944,0.000000000,24.855163574,22.387786865,,,,,,,,,,,,,,,,,,
1766097881.662037,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.008902118,25.856866837,0.000000000,24.099304199,25.648376465,,,,,,
1766097881.663854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.028947381,25.948242188,0.000000000,24.197296143,22.376708984
1766097881.749237,,,,,,,,,,,,,,,,,,,0.000000000,0.003212390,25.881996155,0.000000000,24.308898926,24.179901123,,,,,,,,,,,,
1766097881.754475,,,,,,,0.000000000,0.000000000,25.866004944,0.000000000,24.904357910,25.932861328,,,,,,,,,,,,,,,,,,,,,,,,
1766097881.755893,0.000000000,0.018278640,25.886564255,0.000000000,24.101928711,22.642517090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097881.760278,,,,,,,,,,,,,0.000000000,0.074889503,25.868289948,0.000000000,24.854217529,22.387786865,,,,,,,,,,,,,,,,,,
1766097881.761514,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.008494730,25.863719940,0.000000000,24.097229004,25.648376465,,,,,,
1766097881.764981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.021373494,25.932250977,0.000000000,24.198150635,22.376708984
1766097881.855408,,,,,,,0.000000000,0.000403861,25.859151840,0.000000000,24.904541016,25.932861328,,,,,,,,,,,,,,,,,,,,,,,,
1766097881.855842,0.000000000,0.019817676,25.895702362,0.000000000,24.102111816,22.642517090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097881.857547,,,,,,,,,,,,,,,,,,,0.000000000,0.004640445,25.888849258,0.000000000,24.309448242,24.179901123,,,,,,,,,,,,
1766097881.861048,,,,,,,,,,,,,0.000000000,0.068066001,25.868289948,0.000000000,24.854766846,22.387786865,,,,,,,,,,,,,,,,,,
1766097881.863264,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.004991753,25.831739426,0.000000000,24.096740723,25.648376465,,,,,,
1766097881.867549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.021731334,25.923114777,0.000000000,24.196228027,22.376708984
1766097881.947731,,,,,,,,,,,,,,,,,,,0.000000000,0.005708653,25.872858047,0.000000000,24.307861328,24.179901123,,,,,,,,,,,,
1766097881.953473,,,,,,,0.000000000,0.000495113,25.877426147,0.000000000,24.903228760,25.932861328,,,,,,,,,,,,,,,,,,,,,,,,
1766097881.957332,0.000000000,0.020788772,25.877426147,0.000000000,24.100616455,22.642517090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097881.962365,,,,,,,,,,,,,0.000000000,0.065102845,25.870573044,0.000000000,24.855072021,22.387786865,,,,,,,,,,,,,,,,,,
1766097881.966555,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.004575640,25.884279251,0.000000000,24.098144531,25.648376465,,,,,,
1766097881.969993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.021633737,25.948242188,0.000000000,24.195678711,22.376708984
1766097882.047715,,,,,,,,,,,,,,,,,,,0.000000000,0.001698705,25.861436844,0.000000000,24.309539795,24.179901123,,,,,,,,,,,,
1766097882.053420,,,,,,,0.000000000,0.000368630,25.861436844,0.000000000,24.906341553,25.932861328,,,,,,,,,,,,,,,,,,,,,,,,
1766097882.055774,0.000000000,0.016193470,25.872858047,0.000000000,24.099975586,22.642517090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097882.059164,,,,,,,,,,,,,0.000000000,0.073761009,25.879711151,0.000000000,24.856414795,22.387786865,,,,,,,,,,,,,,,,,,
1766097882.067114,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.005456289,25.884279251,0.000000000,24.095733643,25.648376465,,,,,,
1766097882.069717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.024814030,25.907123566,0.000000000,24.197235107,22.376708984
1766097882.147750,,,,,,,,,,,,,,,,,,,0.000000000,0.001225910,25.870573044,0.000000000,24.308929443,24.179901123,,,,,,,,,,,,
1766097882.153671,,,,,,,0.000000000,0.000962138,25.870573044,0.000000000,24.904479980,25.932861328,,,,,,,,,,,,,,,,,,,,,,,,
1766097882.155922,0.000000000,0.012793976,25.868289948,0.000000000,24.102478027,22.642517090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766097882.159277,,,,,,,,,,,,,0.000000000,0.058827639,25.879711151,0.000000000,24.856750488,22.387786865,,,,,,,,,,,,,,,,,,
